IMRP_Date,Settlement_Period,IMRP_Amount
2025-09-12 00:00:00.0000000,23,71.26
2025-09-12 00:00:00.0000000,24,55.60
2025-09-13 00:00:00.0000000,1,44.30
2025-09-13 00:00:00.0000000,2,37.58
2025-09-13 00:00:00.0000000,3,33.78
2025-09-13 00:00:00.0000000,4,31.12
2025-09-13 00:00:00.0000000,5,29.85
2025-09-13 00:00:00.0000000,6,31.81
2025-09-13 00:00:00.0000000,7,37.84
2025-09-13 00:00:00.0000000,8,39.68
2025-09-13 00:00:00.0000000,9,37.41
2025-09-13 00:00:00.0000000,10,19.23
2025-09-13 00:00:00.0000000,11,8.77
2025-09-13 00:00:00.0000000,12,5.81
2025-09-13 00:00:00.0000000,13,6.80
2025-09-13 00:00:00.0000000,14,4.69
2025-09-13 00:00:00.0000000,15,5.88
2025-09-13 00:00:00.0000000,16,17.56
2025-09-13 00:00:00.0000000,17,54.76
2025-09-13 00:00:00.0000000,18,89.54
2025-09-13 00:00:00.0000000,19,105.00
2025-09-13 00:00:00.0000000,20,106.43
2025-09-13 00:00:00.0000000,21,99.09
2025-09-13 00:00:00.0000000,22,86.82
2025-09-13 00:00:00.0000000,23,80.49
2025-09-13 00:00:00.0000000,24,78.71
2025-09-14 00:00:00.0000000,1,72.93
2025-09-14 00:00:00.0000000,2,74.16
2025-09-14 00:00:00.0000000,3,74.86
2025-09-14 00:00:00.0000000,4,74.43
2025-09-14 00:00:00.0000000,5,77.22
2025-09-14 00:00:00.0000000,6,81.22
2025-09-14 00:00:00.0000000,7,87.05
2025-09-14 00:00:00.0000000,8,92.11
2025-09-14 00:00:00.0000000,9,93.76
2025-09-14 00:00:00.0000000,10,93.15
2025-09-14 00:00:00.0000000,11,90.78
2025-09-14 00:00:00.0000000,12,85.02
2025-09-14 00:00:00.0000000,13,79.67
2025-09-14 00:00:00.0000000,14,50.32
2025-09-14 00:00:00.0000000,15,26.00
2025-09-14 00:00:00.0000000,16,20.60
2025-09-14 00:00:00.0000000,17,52.23
2025-09-14 00:00:00.0000000,18,62.29
2025-09-14 00:00:00.0000000,19,61.18
2025-09-14 00:00:00.0000000,20,55.37
2025-09-14 00:00:00.0000000,21,45.06
2025-09-14 00:00:00.0000000,22,25.62
2025-09-14 00:00:00.0000000,23,8.22
2025-09-14 00:00:00.0000000,24,1.94
2025-09-15 00:00:00.0000000,1,0.74
2025-09-15 00:00:00.0000000,2,-0.59
2025-09-15 00:00:00.0000000,3,-1.50
2025-09-15 00:00:00.0000000,4,-1.36
2025-09-15 00:00:00.0000000,5,-1.19
2025-09-15 00:00:00.0000000,6,-0.01
2025-09-15 00:00:00.0000000,7,11.41
2025-09-15 00:00:00.0000000,8,25.95
2025-09-15 00:00:00.0000000,9,36.50
2025-09-15 00:00:00.0000000,10,18.82
2025-09-15 00:00:00.0000000,11,5.49
2025-09-15 00:00:00.0000000,12,1.61
2025-09-15 00:00:00.0000000,13,-0.05
2025-09-15 00:00:00.0000000,14,-0.91
2025-09-15 00:00:00.0000000,15,-1.13
2025-09-15 00:00:00.0000000,16,-1.25
2025-09-15 00:00:00.0000000,17,3.08
2025-09-15 00:00:00.0000000,18,28.53
2025-09-15 00:00:00.0000000,19,46.42
2025-09-15 00:00:00.0000000,20,49.17
2025-09-15 00:00:00.0000000,21,38.30
2025-09-15 00:00:00.0000000,22,13.11
2025-09-15 00:00:00.0000000,23,0.67
2025-09-15 00:00:00.0000000,24,1.04
2025-09-16 00:00:00.0000000,1,0.27
2025-09-16 00:00:00.0000000,2,-0.62
2025-09-16 00:00:00.0000000,3,-0.73
2025-09-16 00:00:00.0000000,4,-0.81
2025-09-16 00:00:00.0000000,5,-0.94
2025-09-16 00:00:00.0000000,6,-0.05
2025-09-16 00:00:00.0000000,7,12.96
2025-09-16 00:00:00.0000000,8,32.32
2025-09-16 00:00:00.0000000,9,33.47
2025-09-16 00:00:00.0000000,10,21.17
2025-09-16 00:00:00.0000000,11,2.85
2025-09-16 00:00:00.0000000,12,4.06
2025-09-16 00:00:00.0000000,13,4.60
2025-09-16 00:00:00.0000000,14,1.82
2025-09-16 00:00:00.0000000,15,0.94
2025-09-16 00:00:00.0000000,16,1.91
2025-09-16 00:00:00.0000000,17,43.46
2025-09-16 00:00:00.0000000,18,82.65
2025-09-16 00:00:00.0000000,19,100.80
2025-09-16 00:00:00.0000000,20,102.31
2025-09-16 00:00:00.0000000,21,103.84
2025-09-16 00:00:00.0000000,22,90.16
2025-09-16 00:00:00.0000000,23,75.50
2025-09-16 00:00:00.0000000,24,78.44
2025-09-17 00:00:00.0000000,1,73.62
2025-09-17 00:00:00.0000000,2,72.61
2025-09-17 00:00:00.0000000,3,69.77
2025-09-17 00:00:00.0000000,4,67.43
2025-09-17 00:00:00.0000000,5,64.72
2025-09-17 00:00:00.0000000,6,67.98
2025-09-17 00:00:00.0000000,7,89.10
2025-09-17 00:00:00.0000000,8,97.21
2025-09-17 00:00:00.0000000,9,101.60
2025-09-17 00:00:00.0000000,10,94.84
2025-09-17 00:00:00.0000000,11,79.08
2025-09-17 00:00:00.0000000,12,75.40
2025-09-17 00:00:00.0000000,13,61.67
2025-09-17 00:00:00.0000000,14,45.99
2025-09-17 00:00:00.0000000,15,42.88
2025-09-17 00:00:00.0000000,16,46.08
2025-09-17 00:00:00.0000000,17,64.85
2025-09-17 00:00:00.0000000,18,85.16
2025-09-17 00:00:00.0000000,19,100.47
2025-09-17 00:00:00.0000000,20,102.46
2025-09-17 00:00:00.0000000,21,87.72
2025-09-17 00:00:00.0000000,22,70.97
2025-09-17 00:00:00.0000000,23,52.32
2025-09-17 00:00:00.0000000,24,29.13
2025-09-18 00:00:00.0000000,1,18.50
2025-09-18 00:00:00.0000000,2,14.58
2025-09-18 00:00:00.0000000,3,12.85
2025-09-18 00:00:00.0000000,4,12.71
2025-09-18 00:00:00.0000000,5,17.56
2025-09-18 00:00:00.0000000,6,33.29
2025-09-18 00:00:00.0000000,7,73.38
2025-09-18 00:00:00.0000000,8,84.86
2025-09-18 00:00:00.0000000,9,76.34
2025-09-18 00:00:00.0000000,10,66.70
2025-09-18 00:00:00.0000000,11,45.41
2025-09-18 00:00:00.0000000,12,26.41
2025-09-18 00:00:00.0000000,13,14.44
2025-09-18 00:00:00.0000000,14,11.05
2025-09-18 00:00:00.0000000,15,8.57
2025-09-18 00:00:00.0000000,16,22.03
2025-09-18 00:00:00.0000000,17,52.61
2025-09-18 00:00:00.0000000,18,80.43
2025-09-18 00:00:00.0000000,19,99.55
2025-09-18 00:00:00.0000000,20,103.11
2025-09-18 00:00:00.0000000,21,96.52
2025-09-18 00:00:00.0000000,22,84.43
2025-09-18 00:00:00.0000000,23,68.02
2025-09-18 00:00:00.0000000,24,60.84
2025-09-19 00:00:00.0000000,1,54.30
2025-09-19 00:00:00.0000000,2,51.44
2025-09-19 00:00:00.0000000,3,47.28
2025-09-19 00:00:00.0000000,4,47.36
2025-09-19 00:00:00.0000000,5,47.56
2025-09-19 00:00:00.0000000,6,55.07
2025-09-19 00:00:00.0000000,7,82.40
2025-09-19 00:00:00.0000000,8,98.61
2025-09-19 00:00:00.0000000,9,98.65
2025-09-19 00:00:00.0000000,10,96.62
2025-09-19 00:00:00.0000000,11,82.46
2025-09-19 00:00:00.0000000,12,66.13
2025-09-19 00:00:00.0000000,13,61.78
2025-09-19 00:00:00.0000000,14,59.96
2025-09-19 00:00:00.0000000,15,61.04
2025-09-19 00:00:00.0000000,16,66.81
2025-09-19 00:00:00.0000000,17,80.59
2025-09-19 00:00:00.0000000,18,96.73
2025-09-19 00:00:00.0000000,19,118.87
2025-09-19 00:00:00.0000000,20,120.80
2025-09-19 00:00:00.0000000,21,102.67
2025-09-19 00:00:00.0000000,22,91.78
2025-09-19 00:00:00.0000000,23,86.24
2025-09-19 00:00:00.0000000,24,79.58
2025-09-20 00:00:00.0000000,1,80.75
2025-09-20 00:00:00.0000000,2,77.79
2025-09-20 00:00:00.0000000,3,75.43
2025-09-20 00:00:00.0000000,4,72.83
2025-09-20 00:00:00.0000000,5,74.54
2025-09-20 00:00:00.0000000,6,75.72
2025-09-20 00:00:00.0000000,7,81.12
2025-09-20 00:00:00.0000000,8,84.89
2025-09-20 00:00:00.0000000,9,95.68
2025-09-20 00:00:00.0000000,10,97.30
2025-09-20 00:00:00.0000000,11,93.61
2025-09-20 00:00:00.0000000,12,91.54
2025-09-20 00:00:00.0000000,13,94.83
2025-09-20 00:00:00.0000000,14,86.92
2025-09-20 00:00:00.0000000,15,73.82
2025-09-20 00:00:00.0000000,16,67.82
2025-09-20 00:00:00.0000000,17,73.72
2025-09-20 00:00:00.0000000,18,92.99
2025-09-20 00:00:00.0000000,19,92.32
2025-09-20 00:00:00.0000000,20,84.90
2025-09-20 00:00:00.0000000,21,72.14
2025-09-20 00:00:00.0000000,22,59.08
2025-09-20 00:00:00.0000000,23,34.49
2025-09-20 00:00:00.0000000,24,7.74
2025-09-21 00:00:00.0000000,1,3.26
2025-09-21 00:00:00.0000000,2,1.57
2025-09-21 00:00:00.0000000,3,1.36
2025-09-21 00:00:00.0000000,4,1.00
2025-09-21 00:00:00.0000000,5,1.54
2025-09-21 00:00:00.0000000,6,3.07
2025-09-21 00:00:00.0000000,7,8.82
2025-09-21 00:00:00.0000000,8,13.57
2025-09-21 00:00:00.0000000,9,13.82
2025-09-21 00:00:00.0000000,10,9.94
2025-09-21 00:00:00.0000000,11,11.68
2025-09-21 00:00:00.0000000,12,11.86
2025-09-21 00:00:00.0000000,13,15.76
2025-09-21 00:00:00.0000000,14,28.08
2025-09-21 00:00:00.0000000,15,28.77
2025-09-21 00:00:00.0000000,16,43.31
2025-09-21 00:00:00.0000000,17,69.27
2025-09-21 00:00:00.0000000,18,84.68
2025-09-21 00:00:00.0000000,19,100.36
2025-09-21 00:00:00.0000000,20,105.39
2025-09-21 00:00:00.0000000,21,100.65
2025-09-21 00:00:00.0000000,22,89.28
2025-09-21 00:00:00.0000000,23,72.76
2025-09-21 00:00:00.0000000,24,69.11
2025-09-22 00:00:00.0000000,1,60.37
2025-09-22 00:00:00.0000000,2,58.18
2025-09-22 00:00:00.0000000,3,55.13
2025-09-22 00:00:00.0000000,4,53.29
2025-09-22 00:00:00.0000000,5,54.32
2025-09-22 00:00:00.0000000,6,68.13
2025-09-22 00:00:00.0000000,7,94.75
2025-09-22 00:00:00.0000000,8,105.38
2025-09-22 00:00:00.0000000,9,103.19
2025-09-22 00:00:00.0000000,10,87.89
2025-09-22 00:00:00.0000000,11,79.76
2025-09-22 00:00:00.0000000,12,71.95
2025-09-22 00:00:00.0000000,13,69.94
2025-09-22 00:00:00.0000000,14,65.74
2025-09-22 00:00:00.0000000,15,71.41
2025-09-22 00:00:00.0000000,16,73.49
2025-09-22 00:00:00.0000000,17,81.35
2025-09-22 00:00:00.0000000,18,100.79
2025-09-22 00:00:00.0000000,19,125.83
2025-09-22 00:00:00.0000000,20,124.39
2025-09-22 00:00:00.0000000,21,110.42
2025-09-22 00:00:00.0000000,22,88.80
2025-09-22 00:00:00.0000000,23,83.04
2025-09-22 00:00:00.0000000,24,82.69
2025-09-23 00:00:00.0000000,1,76.75
2025-09-23 00:00:00.0000000,2,74.83
2025-09-23 00:00:00.0000000,3,75.05
2025-09-23 00:00:00.0000000,4,74.33
2025-09-23 00:00:00.0000000,5,75.65
2025-09-23 00:00:00.0000000,6,83.13
2025-09-23 00:00:00.0000000,7,97.29
2025-09-23 00:00:00.0000000,8,123.43
2025-09-23 00:00:00.0000000,9,111.86
2025-09-23 00:00:00.0000000,10,94.01
2025-09-23 00:00:00.0000000,11,75.11
2025-09-23 00:00:00.0000000,12,68.49
2025-09-23 00:00:00.0000000,13,72.87
2025-09-23 00:00:00.0000000,14,73.24
2025-09-23 00:00:00.0000000,15,74.21
2025-09-23 00:00:00.0000000,16,83.58
2025-09-23 00:00:00.0000000,17,93.99
2025-09-23 00:00:00.0000000,18,125.08
2025-09-23 00:00:00.0000000,19,140.41
2025-09-23 00:00:00.0000000,20,127.55
2025-09-23 00:00:00.0000000,21,107.39
2025-09-23 00:00:00.0000000,22,90.08
2025-09-23 00:00:00.0000000,23,81.60
2025-09-23 00:00:00.0000000,24,82.70
2025-09-24 00:00:00.0000000,1,76.07
2025-09-24 00:00:00.0000000,2,74.21
2025-09-24 00:00:00.0000000,3,74.06
2025-09-24 00:00:00.0000000,4,73.98
2025-09-24 00:00:00.0000000,5,75.07
2025-09-24 00:00:00.0000000,6,80.05
2025-09-24 00:00:00.0000000,7,98.07
2025-09-24 00:00:00.0000000,8,115.11
2025-09-24 00:00:00.0000000,9,106.57
2025-09-24 00:00:00.0000000,10,93.21
2025-09-24 00:00:00.0000000,11,80.98
2025-09-24 00:00:00.0000000,12,76.09
2025-09-24 00:00:00.0000000,13,72.15
2025-09-24 00:00:00.0000000,14,70.57
2025-09-24 00:00:00.0000000,15,70.60
2025-09-24 00:00:00.0000000,16,72.36
2025-09-24 00:00:00.0000000,17,82.27
2025-09-24 00:00:00.0000000,18,100.51
2025-09-24 00:00:00.0000000,19,111.28
2025-09-24 00:00:00.0000000,20,107.75
2025-09-24 00:00:00.0000000,21,90.39
2025-09-24 00:00:00.0000000,22,83.95
2025-09-24 00:00:00.0000000,23,78.12
2025-09-24 00:00:00.0000000,24,70.25
2025-09-25 00:00:00.0000000,1,74.72
2025-09-25 00:00:00.0000000,2,71.62
2025-09-25 00:00:00.0000000,3,68.83
2025-09-25 00:00:00.0000000,4,65.57
2025-09-25 00:00:00.0000000,5,68.17
2025-09-25 00:00:00.0000000,6,77.76
2025-09-25 00:00:00.0000000,7,93.98
2025-09-25 00:00:00.0000000,8,106.81
2025-09-25 00:00:00.0000000,9,106.33
2025-09-25 00:00:00.0000000,10,87.37
2025-09-25 00:00:00.0000000,11,75.05
2025-09-25 00:00:00.0000000,12,73.20
2025-09-25 00:00:00.0000000,13,68.69
2025-09-25 00:00:00.0000000,14,67.61
2025-09-25 00:00:00.0000000,15,68.28
2025-09-25 00:00:00.0000000,16,70.35
2025-09-25 00:00:00.0000000,17,80.19
2025-09-25 00:00:00.0000000,18,94.47
2025-09-25 00:00:00.0000000,19,105.80
2025-09-25 00:00:00.0000000,20,105.65
2025-09-25 00:00:00.0000000,21,88.92
2025-09-25 00:00:00.0000000,22,80.74
2025-09-25 00:00:00.0000000,23,73.04
2025-09-25 00:00:00.0000000,24,74.60
2025-09-26 00:00:00.0000000,1,71.78
2025-09-26 00:00:00.0000000,2,69.59
2025-09-26 00:00:00.0000000,3,68.97
2025-09-26 00:00:00.0000000,4,67.93
2025-09-26 00:00:00.0000000,5,69.18
2025-09-26 00:00:00.0000000,6,79.36
2025-09-26 00:00:00.0000000,7,95.10
2025-09-26 00:00:00.0000000,8,106.46
2025-09-26 00:00:00.0000000,9,99.81
2025-09-26 00:00:00.0000000,10,87.91
2025-09-26 00:00:00.0000000,11,77.25
2025-09-26 00:00:00.0000000,12,72.53
2025-09-26 00:00:00.0000000,13,70.81
2025-09-26 00:00:00.0000000,14,71.83
2025-09-26 00:00:00.0000000,15,72.87
2025-09-26 00:00:00.0000000,16,76.27
2025-09-26 00:00:00.0000000,17,82.72
2025-09-26 00:00:00.0000000,18,97.37
2025-09-26 00:00:00.0000000,19,104.99
2025-09-26 00:00:00.0000000,20,106.58
2025-09-26 00:00:00.0000000,21,92.04
2025-09-26 00:00:00.0000000,22,84.32
2025-09-26 00:00:00.0000000,23,78.38
2025-09-26 00:00:00.0000000,24,79.32
2025-09-27 00:00:00.0000000,1,72.46
2025-09-27 00:00:00.0000000,2,70.56
2025-09-27 00:00:00.0000000,3,68.58
2025-09-27 00:00:00.0000000,4,67.48
2025-09-27 00:00:00.0000000,5,68.61
2025-09-27 00:00:00.0000000,6,70.72
2025-09-27 00:00:00.0000000,7,80.77
2025-09-27 00:00:00.0000000,8,89.52
2025-09-27 00:00:00.0000000,9,90.51
2025-09-27 00:00:00.0000000,10,89.92
2025-09-27 00:00:00.0000000,11,78.25
2025-09-27 00:00:00.0000000,12,74.02
2025-09-27 00:00:00.0000000,13,75.20
2025-09-27 00:00:00.0000000,14,75.08
2025-09-27 00:00:00.0000000,15,75.21
2025-09-27 00:00:00.0000000,16,74.75
2025-09-27 00:00:00.0000000,17,83.71
2025-09-27 00:00:00.0000000,18,102.24
2025-09-27 00:00:00.0000000,19,105.61
2025-09-27 00:00:00.0000000,20,101.82
2025-09-27 00:00:00.0000000,21,90.02
2025-09-27 00:00:00.0000000,22,84.22
2025-09-27 00:00:00.0000000,23,77.58
2025-09-27 00:00:00.0000000,24,75.20
2025-09-28 00:00:00.0000000,1,74.77
2025-09-28 00:00:00.0000000,2,73.50
2025-09-28 00:00:00.0000000,3,74.49
2025-09-28 00:00:00.0000000,4,73.52
2025-09-28 00:00:00.0000000,5,74.05
2025-09-28 00:00:00.0000000,6,74.83
2025-09-28 00:00:00.0000000,7,74.85
2025-09-28 00:00:00.0000000,8,80.19
2025-09-28 00:00:00.0000000,9,77.34
2025-09-28 00:00:00.0000000,10,80.34
2025-09-28 00:00:00.0000000,11,82.62
2025-09-28 00:00:00.0000000,12,80.17
2025-09-28 00:00:00.0000000,13,80.80
2025-09-28 00:00:00.0000000,14,80.95
2025-09-28 00:00:00.0000000,15,82.56
2025-09-28 00:00:00.0000000,16,83.98
2025-09-28 00:00:00.0000000,17,86.47
2025-09-28 00:00:00.0000000,18,121.91
2025-09-28 00:00:00.0000000,19,136.56
2025-09-28 00:00:00.0000000,20,123.11
2025-09-28 00:00:00.0000000,21,108.93
2025-09-28 00:00:00.0000000,22,94.24
2025-09-28 00:00:00.0000000,23,84.98
2025-09-28 00:00:00.0000000,24,80.91
2025-09-29 00:00:00.0000000,1,80.15
2025-09-29 00:00:00.0000000,2,77.83
2025-09-29 00:00:00.0000000,3,77.90
2025-09-29 00:00:00.0000000,4,77.55
2025-09-29 00:00:00.0000000,5,76.22
2025-09-29 00:00:00.0000000,6,82.96
2025-09-29 00:00:00.0000000,7,107.34
2025-09-29 00:00:00.0000000,8,127.56
2025-09-29 00:00:00.0000000,9,107.24
2025-09-29 00:00:00.0000000,10,87.40
2025-09-29 00:00:00.0000000,11,71.58
2025-09-29 00:00:00.0000000,12,70.35
2025-09-29 00:00:00.0000000,13,70.22
2025-09-29 00:00:00.0000000,14,70.61
2025-09-29 00:00:00.0000000,15,71.91
2025-09-29 00:00:00.0000000,16,78.77
2025-09-29 00:00:00.0000000,17,93.74
2025-09-29 00:00:00.0000000,18,148.48
2025-09-29 00:00:00.0000000,19,173.94
2025-09-29 00:00:00.0000000,20,154.59
2025-09-29 00:00:00.0000000,21,106.74
2025-09-29 00:00:00.0000000,22,87.17
2025-09-29 00:00:00.0000000,23,77.66
2025-09-29 00:00:00.0000000,24,78.18
2025-09-30 00:00:00.0000000,1,72.49
2025-09-30 00:00:00.0000000,2,71.34
2025-09-30 00:00:00.0000000,3,71.34
2025-09-30 00:00:00.0000000,4,70.80
2025-09-30 00:00:00.0000000,5,71.28
2025-09-30 00:00:00.0000000,6,74.54
2025-09-30 00:00:00.0000000,7,92.19
2025-09-30 00:00:00.0000000,8,115.71
2025-09-30 00:00:00.0000000,9,107.79
2025-09-30 00:00:00.0000000,10,89.38
2025-09-30 00:00:00.0000000,11,78.55
2025-09-30 00:00:00.0000000,12,72.42
2025-09-30 00:00:00.0000000,13,70.27
2025-09-30 00:00:00.0000000,14,69.69
2025-09-30 00:00:00.0000000,15,71.03
2025-09-30 00:00:00.0000000,16,73.78
2025-09-30 00:00:00.0000000,17,83.72
2025-09-30 00:00:00.0000000,18,116.53
2025-09-30 00:00:00.0000000,19,123.55
2025-09-30 00:00:00.0000000,20,114.10
2025-09-30 00:00:00.0000000,21,88.78
2025-09-30 00:00:00.0000000,22,78.39
2025-09-30 00:00:00.0000000,23,69.29
2025-09-30 00:00:00.0000000,24,79.60
2025-10-01 00:00:00.0000000,1,71.77
2025-10-01 00:00:00.0000000,2,69.40
2025-10-01 00:00:00.0000000,3,66.22
2025-10-01 00:00:00.0000000,4,65.43
2025-10-01 00:00:00.0000000,5,65.92
2025-10-01 00:00:00.0000000,6,68.34
2025-10-01 00:00:00.0000000,7,87.16
2025-10-01 00:00:00.0000000,8,103.79
2025-10-01 00:00:00.0000000,9,97.67
2025-10-01 00:00:00.0000000,10,84.90
2025-10-01 00:00:00.0000000,11,72.16
2025-10-01 00:00:00.0000000,12,70.83
2025-10-01 00:00:00.0000000,13,69.70
2025-10-01 00:00:00.0000000,14,69.90
2025-10-01 00:00:00.0000000,15,71.77
2025-10-01 00:00:00.0000000,16,75.46
2025-10-01 00:00:00.0000000,17,80.94
2025-10-01 00:00:00.0000000,18,100.35
2025-10-01 00:00:00.0000000,19,113.12
2025-10-01 00:00:00.0000000,20,103.21
2025-10-01 00:00:00.0000000,21,86.04
2025-10-01 00:00:00.0000000,22,79.44
2025-10-01 00:00:00.0000000,23,75.71
2025-10-01 00:00:00.0000000,24,73.29
2025-10-02 00:00:00.0000000,1,71.33
2025-10-02 00:00:00.0000000,2,70.80
2025-10-02 00:00:00.0000000,3,70.48
2025-10-02 00:00:00.0000000,4,71.18
2025-10-02 00:00:00.0000000,5,73.96
2025-10-02 00:00:00.0000000,6,78.08
2025-10-02 00:00:00.0000000,7,91.74
2025-10-02 00:00:00.0000000,8,110.10
2025-10-02 00:00:00.0000000,9,95.92
2025-10-02 00:00:00.0000000,10,84.97
2025-10-02 00:00:00.0000000,11,78.35
2025-10-02 00:00:00.0000000,12,78.90
2025-10-02 00:00:00.0000000,13,74.79
2025-10-02 00:00:00.0000000,14,65.80
2025-10-02 00:00:00.0000000,15,64.44
2025-10-02 00:00:00.0000000,16,68.73
2025-10-02 00:00:00.0000000,17,78.42
2025-10-02 00:00:00.0000000,18,90.99
2025-10-02 00:00:00.0000000,19,99.75
2025-10-02 00:00:00.0000000,20,88.27
2025-10-02 00:00:00.0000000,21,69.11
2025-10-02 00:00:00.0000000,22,61.66
2025-10-02 00:00:00.0000000,23,42.42
2025-10-02 00:00:00.0000000,24,24.24
2025-10-03 00:00:00.0000000,1,20.81
2025-10-03 00:00:00.0000000,2,20.12
2025-10-03 00:00:00.0000000,3,18.03
2025-10-03 00:00:00.0000000,4,15.80
2025-10-03 00:00:00.0000000,5,20.80
2025-10-03 00:00:00.0000000,6,36.21
2025-10-03 00:00:00.0000000,7,71.88
2025-10-03 00:00:00.0000000,8,92.54
2025-10-03 00:00:00.0000000,9,92.00
2025-10-03 00:00:00.0000000,10,93.10
2025-10-03 00:00:00.0000000,11,83.82
2025-10-03 00:00:00.0000000,12,72.93
2025-10-03 00:00:00.0000000,13,68.50
2025-10-03 00:00:00.0000000,14,56.76
2025-10-03 00:00:00.0000000,15,49.29
2025-10-03 00:00:00.0000000,16,52.65
2025-10-03 00:00:00.0000000,17,57.99
2025-10-03 00:00:00.0000000,18,64.67
2025-10-03 00:00:00.0000000,19,71.71
2025-10-03 00:00:00.0000000,20,66.30
2025-10-03 00:00:00.0000000,21,40.75
2025-10-03 00:00:00.0000000,22,19.62
2025-10-03 00:00:00.0000000,23,6.34
2025-10-03 00:00:00.0000000,24,0.02
2025-10-04 00:00:00.0000000,1,-0.38
2025-10-04 00:00:00.0000000,2,-0.96
2025-10-04 00:00:00.0000000,3,-2.88
2025-10-04 00:00:00.0000000,4,-3.53
2025-10-04 00:00:00.0000000,5,-4.02
2025-10-04 00:00:00.0000000,6,-3.68
2025-10-04 00:00:00.0000000,7,-2.02
2025-10-04 00:00:00.0000000,8,-0.24
2025-10-04 00:00:00.0000000,9,-0.03
2025-10-04 00:00:00.0000000,10,-0.21
2025-10-04 00:00:00.0000000,11,-0.70
2025-10-04 00:00:00.0000000,12,-2.03
2025-10-04 00:00:00.0000000,13,-3.80
2025-10-04 00:00:00.0000000,14,-3.97
2025-10-04 00:00:00.0000000,15,-3.25
2025-10-04 00:00:00.0000000,16,-2.07
2025-10-04 00:00:00.0000000,17,0.00
2025-10-04 00:00:00.0000000,18,5.77
2025-10-04 00:00:00.0000000,19,18.92
2025-10-04 00:00:00.0000000,20,12.01
2025-10-04 00:00:00.0000000,21,2.04
2025-10-04 00:00:00.0000000,22,0.90
2025-10-04 00:00:00.0000000,23,-1.77
2025-10-04 00:00:00.0000000,24,-0.37
2025-10-05 00:00:00.0000000,1,-0.93
2025-10-05 00:00:00.0000000,2,-1.33
2025-10-05 00:00:00.0000000,3,-2.17
2025-10-05 00:00:00.0000000,4,-1.96
2025-10-05 00:00:00.0000000,5,-2.30
2025-10-05 00:00:00.0000000,6,-2.35
2025-10-05 00:00:00.0000000,7,-1.40
2025-10-05 00:00:00.0000000,8,-0.36
2025-10-05 00:00:00.0000000,9,-0.37
2025-10-05 00:00:00.0000000,10,-0.37
2025-10-05 00:00:00.0000000,11,-1.31
2025-10-05 00:00:00.0000000,12,-1.73
2025-10-05 00:00:00.0000000,13,-1.10
2025-10-05 00:00:00.0000000,14,-0.80
2025-10-05 00:00:00.0000000,15,-0.30
2025-10-05 00:00:00.0000000,16,0.50
2025-10-05 00:00:00.0000000,17,11.05
2025-10-05 00:00:00.0000000,18,53.67
2025-10-05 00:00:00.0000000,19,71.49
2025-10-05 00:00:00.0000000,20,69.23
2025-10-05 00:00:00.0000000,21,54.51
2025-10-05 00:00:00.0000000,22,45.30
2025-10-05 00:00:00.0000000,23,24.61
2025-10-05 00:00:00.0000000,24,24.65
2025-10-06 00:00:00.0000000,1,20.51
2025-10-06 00:00:00.0000000,2,18.71
2025-10-06 00:00:00.0000000,3,18.32
2025-10-06 00:00:00.0000000,4,19.68
2025-10-06 00:00:00.0000000,5,26.94
2025-10-06 00:00:00.0000000,6,56.16
2025-10-06 00:00:00.0000000,7,91.81
2025-10-06 00:00:00.0000000,8,96.78
2025-10-06 00:00:00.0000000,9,92.72
2025-10-06 00:00:00.0000000,10,82.11
2025-10-06 00:00:00.0000000,11,74.24
2025-10-06 00:00:00.0000000,12,63.84
2025-10-06 00:00:00.0000000,13,63.81
2025-10-06 00:00:00.0000000,14,64.66
2025-10-06 00:00:00.0000000,15,69.37
2025-10-06 00:00:00.0000000,16,77.63
2025-10-06 00:00:00.0000000,17,82.95
2025-10-06 00:00:00.0000000,18,100.05
2025-10-06 00:00:00.0000000,19,119.66
2025-10-06 00:00:00.0000000,20,114.34
2025-10-06 00:00:00.0000000,21,90.85
2025-10-06 00:00:00.0000000,22,81.96
2025-10-06 00:00:00.0000000,23,80.59
2025-10-06 00:00:00.0000000,24,83.02
2025-10-07 00:00:00.0000000,1,75.50
2025-10-07 00:00:00.0000000,2,73.76
2025-10-07 00:00:00.0000000,3,68.01
2025-10-07 00:00:00.0000000,4,67.78
2025-10-07 00:00:00.0000000,5,68.73
2025-10-07 00:00:00.0000000,6,76.45
2025-10-07 00:00:00.0000000,7,96.10
2025-10-07 00:00:00.0000000,8,102.60
2025-10-07 00:00:00.0000000,9,98.61
2025-10-07 00:00:00.0000000,10,93.64
2025-10-07 00:00:00.0000000,11,84.95
2025-10-07 00:00:00.0000000,12,75.93
2025-10-07 00:00:00.0000000,13,75.43
2025-10-07 00:00:00.0000000,14,75.80
2025-10-07 00:00:00.0000000,15,78.62
2025-10-07 00:00:00.0000000,16,87.21
2025-10-07 00:00:00.0000000,17,94.29
2025-10-07 00:00:00.0000000,18,119.24
2025-10-07 00:00:00.0000000,19,133.81
2025-10-07 00:00:00.0000000,20,126.29
2025-10-07 00:00:00.0000000,21,103.32
2025-10-07 00:00:00.0000000,22,92.20
2025-10-07 00:00:00.0000000,23,85.59
2025-10-07 00:00:00.0000000,24,85.58
2025-10-08 00:00:00.0000000,1,80.75
2025-10-08 00:00:00.0000000,2,76.36
2025-10-08 00:00:00.0000000,3,75.28
